product name,raw product name,bill date,start date,reason,weight,amount,bill number,source row number
อลูมิเนียมฉาก,อลูมิเนียมฉาก,1/6/2569,24/06/2569,before product start date,1.6,160,A1050794,4109
อลูมิเนียมฉาก,อลูมิเนียมฉาก,2/6/2569,24/06/2569,before product start date,14.4,1512,A1050812,4110
อลูมิเนียมฉาก,อลูมิเนียมฉาก,2/6/2569,24/06/2569,before product start date,10.2,1071,A1050798,4111
อลูมิเนียมฉาก,อลูมิเนียมฉาก,8/6/2569,24/06/2569,before product start date,3,300,A1050913,4112
อลูมิเนียมฉาก,อลูมิเนียมฉาก,10/6/2569,24/06/2569,before product start date,19.8,1920.6,A1050950,4113
อลูมิเนียมฉาก,อลูมิเนียมฉาก,23/6/2569,24/06/2569,before product start date,8.4,856.8,A1051143,4114
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,5/1/2569,23/06/2569,before product start date,3.2,147.2,A1048533,4123
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,5/1/2569,23/06/2569,before product start date,6.2,285.2,A1048506,4124
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,10/1/2569,23/06/2569,before product start date,3,123,A1048606,4125
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,20/1/2569,23/06/2569,before product start date,3.6,169.2,A1048716,4126
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,23/1/2569,23/06/2569,before product start date,1.5,70.5,A1048771,4127
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,27/1/2569,23/06/2569,before product start date,3.4,132.6,A1048817,4128
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,27/1/2569,23/06/2569,before product start date,1.7,79.9,A1048814,4129
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,30/1/2569,23/06/2569,before product start date,6.6,297,A1048858,4130
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,2/2/2569,23/06/2569,before product start date,1.6,76.8,A1048914,4131
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,6/2/2569,23/06/2569,before product start date,0.7,31.5,A1048984,4132
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,9/2/2569,23/06/2569,before product start date,80.9,3883.2,A1049039,4133
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,10/2/2569,23/06/2569,before product start date,20.2,707,A1049047,4134
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,11/2/2569,23/06/2569,before product start date,14.4,691.2,A1049067,4135
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,14/2/2569,23/06/2569,before product start date,1.9,104.5,A1049154,4136
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,16/2/2569,23/06/2569,before product start date,2.7,148.5,A1049165,4137
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,21/2/2569,23/06/2569,before product start date,6.2,297.6,A1049218,4138
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,24/2/2569,23/06/2569,before product start date,1.8,86.4,A1049258,4139
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,2/3/2569,23/06/2569,before product start date,5.6,308,A1049337,4140
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,4/3/2569,23/06/2569,before product start date,0.8,36,A1049367,4141
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,6/3/2569,23/06/2569,before product start date,18,738,A1049400,4142
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,12/3/2569,23/06/2569,before product start date,1,48,A1049492,4143
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,16/3/2569,23/06/2569,before product start date,6,312,A1049575,4144
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,17/3/2569,23/06/2569,before product start date,4.6,239.2,A1049583,4145
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,27/3/2569,23/06/2569,before product start date,4.6,248.4,A1049743,4146
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,6/4/2569,23/06/2569,before product start date,1,55,A1049882,4147
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,8/4/2569,23/06/2569,before product start date,0.6,31.2,A1049915,4148
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,8/4/2569,23/06/2569,before product start date,60.4,3322,A1049927,4149
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,9/4/2569,23/06/2569,before product start date,8.6,473,A1049939,4150
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,11/4/2569,23/06/2569,before product start date,12.2,671,A1049984,4151
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,11/4/2569,23/06/2569,before product start date,4.3,266.6,A1049977,4152
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,21/4/2569,23/06/2569,before product start date,3.8,220.4,A1050110,4153
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,24/4/2569,23/06/2569,before product start date,22,1254,A1050148,4154
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,24/4/2569,23/06/2569,before product start date,4.2,243.6,A1050145,4155
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,27/4/2569,23/06/2569,before product start date,1.4,84,A1050199,4156
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,28/4/2569,23/06/2569,before product start date,0.9,52.2,A1050203,4157
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,29/4/2569,23/06/2569,before product start date,2.2,127.6,A1050237,4158
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,29/4/2569,23/06/2569,before product start date,1.5,90,A1050256,4159
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,30/4/2569,23/06/2569,before product start date,0.4,22.8,A1050272,4160
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,30/4/2569,23/06/2569,before product start date,6.3,378,A1050275,4161
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,7/5/2569,23/06/2569,before product start date,0.3,17.1,A1050362,4162
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,9/5/2569,23/06/2569,before product start date,2.1,128.1,A1050420,4163
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,11/5/2569,23/06/2569,before product start date,19.4,1183.4,A1050425,4164
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,26/5/2569,23/06/2569,before product start date,1.7,100.3,A1050709,4165
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,26/5/2569,23/06/2569,before product start date,9.2,570.4,A1050703,4166
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,29/5/2569,23/06/2569,before product start date,1.1,66,A1050761,4167
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,4/6/2569,23/06/2569,before product start date,2.2,132,A1050835,4168
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,11/6/2569,23/06/2569,before product start date,7.6,456,A1050964,4169
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,12/6/2569,23/06/2569,before product start date,8.2,516.6,A1050975,4170
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,13/6/2569,23/06/2569,before product start date,6,378,A1050997,4171
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,16/6/2569,23/06/2569,before product start date,1.3,80.6,A1051029,4172
หม้อน้ำอลูมิเนียม,หม้อน้ำอลูมิเนียม,22/6/2569,23/06/2569,before product start date,3.8,254.6,A1051126,4173
อลูมิเนียมครีบหม้อน้ำ,อลูมิเนียมครีบหม้อน้ำ,30/1/2569,01/04/2569,before product start date,15,225,A1048858,4185
อลูมิเนียมอัลลอย,อลูมิเนียมอัลลอยด์,7/1/2569,23/06/2569,before product start date,0.1,5.1,A1048564,4197
อลูมิเนียมอัลลอย,อลูมิเนียมอัลลอยด์,28/3/2569,23/06/2569,before product start date,0.9,45.9,A1049761,4198
อลูมิเนียมอัลลอย,อลูมิเนียมอัลลอยด์,6/4/2569,23/06/2569,before product start date,0.6,33,A1049884,4199
อลูมิเนียมอัลลอย,อลูมิเนียมอัลลอยด์,5/5/2569,23/06/2569,before product start date,0.1,6.2,A1050320,4200
อลูมิเนียมอัลลอย,อลูมิเนียมอัลลอยด์,26/5/2569,23/06/2569,before product start date,0.7,42.7,A1050709,4201
สายไฟอลูมิเนียม,สายไฟอลูมิเนียม,25/6/2569,05/07/2569,before product start date,3.8,76,A1051185,4214
ขี้กลึงอลูมิเนียม,ขี้กลึงอลูมิเนียม,13/1/2569,22/01/2569,before product start date,43,1290,A1048627,4218
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,5/1/2569,05/07/2569,before product start date,4.8,302.4,A1048506,4222
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,7/1/2569,05/07/2569,before product start date,6,426,A1048564,4223
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,12/1/2569,05/07/2569,before product start date,4.6,326.6,A1048611,4224
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,19/1/2569,05/07/2569,before product start date,21.9,1467.3,A1048699,4225
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,20/1/2569,05/07/2569,before product start date,0.6,40.2,A1048716,4226
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,21/1/2569,05/07/2569,before product start date,1.6,118.4,A1048742,4227
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,28/1/2569,05/07/2569,before product start date,0.8,51.2,A1048835,4228
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,28/1/2569,05/07/2569,before product start date,3,201,A1048842,4229
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,30/1/2569,05/07/2569,before product start date,9.4,611,A1048858,4230
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,2/2/2569,05/07/2569,before product start date,18.6,1097.4,A1048908,4231
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,5/2/2569,05/07/2569,before product start date,16.8,1142.4,A1048965,4232
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,13/2/2569,05/07/2569,before product start date,4.2,285.6,A1049117,4233
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,14/2/2569,05/07/2569,before product start date,2.1,142.8,A1049151,4234
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,26/2/2569,05/07/2569,before product start date,7,476,A1049283,4235
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,27/2/2569,05/07/2569,before product start date,0.9,58.5,A1049316,4236
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,27/2/2569,05/07/2569,before product start date,0.6,40.8,A1049312,4237
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,4/3/2569,05/07/2569,before product start date,1.8,135,A1049365,4238
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,7/3/2569,05/07/2569,before product start date,6.8,476,A1049428,4239
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,19/3/2569,05/07/2569,before product start date,9.2,736,A1049622,4240
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,23/3/2569,05/07/2569,before product start date,68,4420,A1049658,4241
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,23/3/2569,05/07/2569,before product start date,5.2,364,A1049661,4242
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,23/3/2569,05/07/2569,before product start date,11.2,817.6,A1049653,4243
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,27/3/2569,05/07/2569,before product start date,40.6,3369.8,A1049736,4244
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,27/3/2569,05/07/2569,before product start date,3.4,258.4,A1049743,4245
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,3/4/2569,05/07/2569,before product start date,22.2,1642.8,A1049846,4246
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,11/4/2569,05/07/2569,before product start date,10.2,805.8,A1049984,4247
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,18/4/2569,05/07/2569,before product start date,0.6,51.6,A1050050,4248
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,30/4/2569,05/07/2569,before product start date,2,178,A1050260,4249
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,9/5/2569,05/07/2569,before product start date,6.8,571.2,A1050420,4250
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,22/5/2569,05/07/2569,before product start date,3.7,310.8,A1050641,4251
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,25/5/2569,05/07/2569,before product start date,4.9,411.6,A1050698,4252
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,28/5/2569,05/07/2569,before product start date,7.2,720,A1050738,4253
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,28/5/2569,05/07/2569,before product start date,0.6,57,A1050736,4254
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,2/6/2569,05/07/2569,before product start date,5.1,469.2,A1050816,4255
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,2/6/2569,05/07/2569,before product start date,2.4,240,A1050812,4256
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,2/6/2569,05/07/2569,before product start date,2.2,220,A1050798,4257
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,6/6/2569,05/07/2569,before product start date,8.2,754.4,A1050881,4258
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,22/6/2569,05/07/2569,before product start date,4.6,44.62,A1051126,4259
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,23/6/2569,05/07/2569,before product start date,19.2,1862.4,A1051143,4260
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,26/6/2569,05/07/2569,before product start date,2,174,A1051189,4261
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,30/6/2569,05/07/2569,before product start date,0.4,34.4,A1051273,4262
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,30/6/2569,05/07/2569,before product start date,3.5,301,A1051264,4263
อลูมิเนียมฉากสี,อลูมิเนียมฉากสี,3/7/2569,05/07/2569,before product start date,27.4,2192,A1051308,4264
ทองแดงใหญ่,ทองแดงใหญ่,5/1/2569,04/07/2569,before product start date,0.6,184.2,A1048514,4526
ทองแดงใหญ่,ทองแดงใหญ่,5/1/2569,04/07/2569,before product start date,1.5,445.5,A1048506,4527
ทองแดงใหญ่,ทองแดงใหญ่,5/1/2569,04/07/2569,before product start date,0.3,93.6,A1048506,4528
ทองแดงใหญ่,ทองแดงใหญ่,6/1/2569,04/07/2569,before product start date,1.1,343.2,A1048543,4529
ทองแดงใหญ่,ทองแดงใหญ่,7/1/2569,04/07/2569,before product start date,3.5,1172.5,A1048567,4530
ทองแดงใหญ่,ทองแดงใหญ่,7/1/2569,04/07/2569,before product start date,7.2,2498.4,A1048564,4531
ทองแดงใหญ่,ทองแดงใหญ่,7/1/2569,04/07/2569,before product start date,4.4,1496,A1048559,4532
ทองแดงใหญ่,ทองแดงใหญ่,10/1/2569,04/07/2569,before product start date,0.8,266.4,A1048597,4533
ทองแดงใหญ่,ทองแดงใหญ่,13/1/2569,04/07/2569,before product start date,17.8,5980.8,A1048634,4534
ทองแดงใหญ่,ทองแดงใหญ่,13/1/2569,04/07/2569,before product start date,10.4,3494.4,A1048626,4535
ทองแดงใหญ่,ทองแดงใหญ่,14/1/2569,04/07/2569,before product start date,0.6,198,A1048647,4536
ทองแดงใหญ่,ทองแดงใหญ่,16/1/2569,04/07/2569,before product start date,15,5100,A1048678,4537
ทองแดงใหญ่,ทองแดงใหญ่,19/1/2569,04/07/2569,before product start date,15.4,5082,A1048697,4538
ทองแดงใหญ่,ทองแดงใหญ่,19/1/2569,04/07/2569,before product start date,1.3,432.9,A1048701,4539
ทองแดงใหญ่,ทองแดงใหญ่,19/1/2569,04/07/2569,before product start date,1,338,A1048705,4540
ทองแดงใหญ่,ทองแดงใหญ่,21/1/2569,04/07/2569,before product start date,7.2,2412,A1048730,4541
ทองแดงใหญ่,ทองแดงใหญ่,21/1/2569,04/07/2569,before product start date,2.4,832.8,A1048742,4542
ทองแดงใหญ่,ทองแดงใหญ่,21/1/2569,04/07/2569,before product start date,1.5,498,A1048742,4543
ทองแดงใหญ่,ทองแดงใหญ่,23/1/2569,04/07/2569,before product start date,7,2373,A1048762,4544
ทองแดงใหญ่,ทองแดงใหญ่,23/1/2569,04/07/2569,before product start date,7.2,2476.8,A1048768,4545
ทองแดงใหญ่,ทองแดงใหญ่,28/1/2569,04/07/2569,before product start date,0.2,68.4,A1048835,4546
ทองแดงใหญ่,ทองแดงใหญ่,28/1/2569,04/07/2569,before product start date,7.3,2533.1,A1048841,4547
ทองแดงใหญ่,ทองแดงใหญ่,29/1/2569,04/07/2569,before product start date,0.8,275.2,A1048849,4548
ทองแดงใหญ่,ทองแดงใหญ่,29/1/2569,04/07/2569,before product start date,17.2,6020,A1048856,4549
ทองแดงใหญ่,ทองแดงใหญ่,30/1/2569,04/07/2569,before product start date,12.4,4327.6,A1048860,4550
ทองแดงใหญ่,ทองแดงใหญ่,31/1/2569,04/07/2569,before product start date,1,350,A1048894,4551
ทองแดงใหญ่,ทองแดงใหญ่,2/2/2569,04/07/2569,before product start date,3.4,1071,A1048908,4552
ทองแดงใหญ่,ทองแดงใหญ่,3/2/2569,04/07/2569,before product start date,1,345,A1048923,4553
ทองแดงใหญ่,ทองแดงใหญ่,4/2/2569,04/07/2569,before product start date,41,13940,A1048954,4554
ทองแดงใหญ่,ทองแดงใหญ่,4/2/2569,04/07/2569,before product start date,0.5,172.5,A1048952,4555
ทองแดงใหญ่,ทองแดงใหญ่,6/2/2569,04/07/2569,before product start date,0.7,240.1,A1048993,4556
ทองแดงใหญ่,ทองแดงใหญ่,6/2/2569,04/07/2569,before product start date,0.5,166.5,A1049000,4557
ทองแดงใหญ่,ทองแดงใหญ่,6/2/2569,04/07/2569,before product start date,2.4,835.2,A1049000,4558
ทองแดงใหญ่,ทองแดงใหญ่,10/2/2569,04/07/2569,before product start date,0.7,244.3,A1049053,4559
ทองแดงใหญ่,ทองแดงใหญ่,11/2/2569,04/07/2569,before product start date,1.6,558.4,A1049081,4560
ทองแดงใหญ่,ทองแดงใหญ่,11/2/2569,04/07/2569,before product start date,1.3,469.3,A1049080,4561
ทองแดงใหญ่,ทองแดงใหญ่,11/2/2569,04/07/2569,before product start date,1.1,380.6,A1049080,4562
ทองแดงใหญ่,ทองแดงใหญ่,12/2/2569,04/07/2569,before product start date,2.9,1017.9,A1049104,4563
ทองแดงใหญ่,ทองแดงใหญ่,12/2/2569,04/07/2569,before product start date,0.9,315.9,A1049101,4564
ทองแดงใหญ่,ทองแดงใหญ่,13/2/2569,04/07/2569,before product start date,3.2,1097.6,A1049119,4565
ทองแดงใหญ่,ทองแดงใหญ่,13/2/2569,04/07/2569,before product start date,10.4,3463.2,A1049117,4566
ทองแดงใหญ่,ทองแดงใหญ่,13/2/2569,04/07/2569,before product start date,1.1,382.8,A1049117,4567
ทองแดงใหญ่,ทองแดงใหญ่,13/2/2569,04/07/2569,before product start date,0.4,142,A1049123,4568
ทองแดงใหญ่,ทองแดงใหญ่,14/2/2569,04/07/2569,before product start date,0.1,34.8,A1049138,4569
ทองแดงใหญ่,ทองแดงใหญ่,14/2/2569,04/07/2569,before product start date,0.6,211.8,A1049147,4570
ทองแดงใหญ่,ทองแดงใหญ่,14/2/2569,04/07/2569,before product start date,18.4,6624,A1049154,4571
ทองแดงใหญ่,ทองแดงใหญ่,14/2/2569,04/07/2569,before product start date,1.6,564.8,A1049151,4572
ทองแดงใหญ่,ทองแดงใหญ่,16/2/2569,04/07/2569,before product start date,0.2,72,A1049170,4573
ทองแดงใหญ่,ทองแดงใหญ่,19/2/2569,04/07/2569,before product start date,5.6,1948.8,A1049195,4574
ทองแดงใหญ่,ทองแดงใหญ่,20/2/2569,04/07/2569,before product start date,3,1044,A1049202,4575
ทองแดงใหญ่,ทองแดงใหญ่,20/2/2569,04/07/2569,before product start date,4.9,1656.2,A1049208,4576
ทองแดงใหญ่,ทองแดงใหญ่,21/2/2569,04/07/2569,before product start date,9.6,3350.4,A1049230,4577
ทองแดงใหญ่,ทองแดงใหญ่,21/2/2569,04/07/2569,before product start date,2.4,813.6,A1049228,4578
ทองแดงใหญ่,ทองแดงใหญ่,21/2/2569,04/07/2569,before product start date,0.6,212.4,A1049218,4579
ทองแดงใหญ่,ทองแดงใหญ่,23/2/2569,04/07/2569,before product start date,5,1750,A1049242,4580
ทองแดงใหญ่,ทองแดงใหญ่,24/2/2569,04/07/2569,before product start date,0.5,170,A1049258,4581
ทองแดงใหญ่,ทองแดงใหญ่,25/2/2569,04/07/2569,before product start date,5.9,2153.5,A1049265,4582
ทองแดงใหญ่,ทองแดงใหญ่,27/2/2569,04/07/2569,before product start date,6.7,2412,A1049303,4583
ทองแดงใหญ่,ทองแดงใหญ่,27/2/2569,04/07/2569,before product start date,1.8,657,A1049321,4584
ทองแดงใหญ่,ทองแดงใหญ่,27/2/2569,04/07/2569,before product start date,0.5,182.5,A1049322,4585
ทองแดงใหญ่,ทองแดงใหญ่,2/3/2569,04/07/2569,before product start date,9.4,3515.6,A1049337,4586
ทองแดงใหญ่,ทองแดงใหญ่,2/3/2569,04/07/2569,before product start date,0.7,251.3,A1049337,4587
ทองแดงใหญ่,ทองแดงใหญ่,3/3/2569,04/07/2569,before product start date,8.2,2968.4,A1049355,4588
ทองแดงใหญ่,ทองแดงใหญ่,4/3/2569,04/07/2569,before product start date,29,10382,A1049364,4589
ทองแดงใหญ่,ทองแดงใหญ่,4/3/2569,04/07/2569,before product start date,1.3,465.4,A1049366,4590
ทองแดงใหญ่,ทองแดงใหญ่,5/3/2569,04/07/2569,before product start date,7.6,2834.8,A1049393,4591
ทองแดงใหญ่,ทองแดงใหญ่,6/3/2569,04/07/2569,before product start date,5.8,2088,A1049406,4592
ทองแดงใหญ่,ทองแดงใหญ่,7/3/2569,04/07/2569,before product start date,45.4,16344,A1049421,4593
ทองแดงใหญ่,ทองแดงใหญ่,7/3/2569,04/07/2569,before product start date,9.2,3312,A1049424,4594
ทองแดงใหญ่,ทองแดงใหญ่,7/3/2569,04/07/2569,before product start date,1.1,401.5,A1049428,4595
ทองแดงใหญ่,ทองแดงใหญ่,7/3/2569,04/07/2569,before product start date,2.3,805,A1049428,4596
ทองแดงใหญ่,ทองแดงใหญ่,9/3/2569,04/07/2569,before product start date,2,716,A1049435,4597
ทองแดงใหญ่,ทองแดงใหญ่,9/3/2569,04/07/2569,before product start date,0.5,179,A1049437,4598
ทองแดงใหญ่,ทองแดงใหญ่,9/3/2569,04/07/2569,before product start date,2.3,816.5,A1049438,4599
ทองแดงใหญ่,ทองแดงใหญ่,9/3/2569,04/07/2569,before product start date,3.4,1258,A1049438,4600
ทองแดงใหญ่,ทองแดงใหญ่,12/3/2569,04/07/2569,before product start date,17.6,6388.8,A1049481,4601
ทองแดงใหญ่,ทองแดงใหญ่,12/3/2569,04/07/2569,before product start date,2.5,937.5,A1049497,4602
ทองแดงใหญ่,ทองแดงใหญ่,13/3/2569,04/07/2569,before product start date,1.5,544.5,A1049518,4603
ทองแดงใหญ่,ทองแดงใหญ่,14/3/2569,04/07/2569,before product start date,0.6,225,A1049549,4604
ทองแดงใหญ่,ทองแดงใหญ่,14/3/2569,04/07/2569,before product start date,0.4,147.2,A1049525,4605
ทองแดงใหญ่,ทองแดงใหญ่,16/3/2569,04/07/2569,before product start date,1.7,600.1,A1049571,4606
ทองแดงใหญ่,ทองแดงใหญ่,16/3/2569,04/07/2569,before product start date,1.4,515.2,A1049575,4607
ทองแดงใหญ่,ทองแดงใหญ่,18/3/2569,04/07/2569,before product start date,0.8,301.6,A1049605,4608
ทองแดงใหญ่,ทองแดงใหญ่,18/3/2569,04/07/2569,before product start date,1,355,A1049605,4609
ทองแดงใหญ่,ทองแดงใหญ่,19/3/2569,04/07/2569,before product start date,6,2202,A1049622,4610
ทองแดงใหญ่,ทองแดงใหญ่,21/3/2569,04/07/2569,before product start date,1.4,492.8,A1049641,4611
ทองแดงใหญ่,ทองแดงใหญ่,21/3/2569,04/07/2569,before product start date,13.8,4650.6,A1049641,4612
ทองแดงใหญ่,ทองแดงใหญ่,21/3/2569,04/07/2569,before product start date,2.4,861.6,A1049648,4613
ทองแดงใหญ่,ทองแดงใหญ่,21/3/2569,04/07/2569,before product start date,2,704,A1049642,4614
ทองแดงใหญ่,ทองแดงใหญ่,23/3/2569,04/07/2569,before product start date,0.9,301.5,A1049665,4615
ทองแดงใหญ่,ทองแดงใหญ่,23/3/2569,04/07/2569,before product start date,3.6,1260,A1049665,4616
ทองแดงใหญ่,ทองแดงใหญ่,24/3/2569,04/07/2569,before product start date,6.4,2227.2,A1049689,4617
ทองแดงใหญ่,ทองแดงใหญ่,24/3/2569,04/07/2569,before product start date,0.5,166.5,A1049689,4618
ทองแดงใหญ่,ทองแดงใหญ่,25/3/2569,04/07/2569,before product start date,0.7,240.1,A1049704,4619
ทองแดงใหญ่,ทองแดงใหญ่,26/3/2569,04/07/2569,before product start date,1.6,555.2,A1049721,4620
ทองแดงใหญ่,ทองแดงใหญ่,27/3/2569,04/07/2569,before product start date,4.1,1381.7,A1049742,4621
ทองแดงใหญ่,ทองแดงใหญ่,28/3/2569,04/07/2569,before product start date,0.1,35.1,A1049751,4622
ทองแดงใหญ่,ทองแดงใหญ่,28/3/2569,04/07/2569,before product start date,2.4,842.4,A1049764,4623
ทองแดงใหญ่,ทองแดงใหญ่,31/3/2569,04/07/2569,before product start date,1.6,564.8,A1049799,4624
ทองแดงใหญ่,ทองแดงใหญ่,1/4/2569,04/07/2569,before product start date,0.6,214.8,A1049809,4625
ทองแดงใหญ่,ทองแดงใหญ่,3/4/2569,04/07/2569,before product start date,0.6,204.6,A1049838,4626
ทองแดงใหญ่,ทองแดงใหญ่,3/4/2569,04/07/2569,before product start date,0.1,35.6,A1049838,4627
ทองแดงใหญ่,ทองแดงใหญ่,4/4/2569,04/07/2569,before product start date,3.5,1228.5,A1049851,4628
ทองแดงใหญ่,ทองแดงใหญ่,4/4/2569,04/07/2569,before product start date,19.6,6879.6,A1049852,4629
ทองแดงใหญ่,ทองแดงใหญ่,4/4/2569,04/07/2569,before product start date,0.8,284.8,A1049863,4630
ทองแดงใหญ่,ทองแดงใหญ่,6/4/2569,04/07/2569,before product start date,1.2,421.2,A1049883,4631
ทองแดงใหญ่,ทองแดงใหญ่,9/4/2569,04/07/2569,before product start date,1.6,568,A1049940,4632
ทองแดงใหญ่,ทองแดงใหญ่,9/4/2569,04/07/2569,before product start date,0.4,142,A1049955,4633
ทองแดงใหญ่,ทองแดงใหญ่,9/4/2569,04/07/2569,before product start date,2.2,792,A1049951,4634
ทองแดงใหญ่,ทองแดงใหญ่,9/4/2569,04/07/2569,before product start date,0.5,183.5,A1049953,4635
ทองแดงใหญ่,ทองแดงใหญ่,10/4/2569,04/07/2569,before product start date,3.6,1278,A1049960,4636
ทองแดงใหญ่,ทองแดงใหญ่,10/4/2569,04/07/2569,before product start date,13.8,4899,A1049963,4637
ทองแดงใหญ่,ทองแดงใหญ่,10/4/2569,04/07/2569,before product start date,0.7,248.5,A1049969,4638
ทองแดงใหญ่,ทองแดงใหญ่,10/4/2569,04/07/2569,before product start date,21.2,7033.2,A1049974,4639
